entry_datetime,signal,option_type,strike_price,entry_price,spot_price,expiry_date,status,exit_datetime,exit_price,pnl,pnl_pct,exit_reason
2023-02-27 14:50:00+05:30,Sell,CE,16300.0,1080.0,17350.05,2023-03-02,CLOSED,2023-02-27 14:51:00+05:30,1376.0,-22200.0,-20.555555555555557,STOP_LOSS
2023-02-27 14:52:00+05:30,Buy,PE,16000.0,1.1,17343.65,2023-03-02,CLOSED,2023-02-27 14:53:00+05:30,1.15,-3.7499999999999867,-3.4090909090908967,STOP_LOSS
2023-02-27 14:53:00+05:30,Buy,PE,15950.0,1.15,17338.75,2023-03-02,CLOSED,2023-02-27 14:54:00+05:30,1.1,3.7499999999999867,3.26086956521738,TAKE_PROFIT
2023-02-27 14:55:00+05:30,Buy,PE,16000.0,1.15,17358.05,2023-03-02,CLOSED,2023-02-27 14:56:00+05:30,1.1,3.7499999999999867,3.26086956521738,TAKE_PROFIT
2023-02-27 14:59:00+05:30,Buy,PE,15950.0,1.1,17357.65,2023-03-02,CLOSED,2023-02-27 15:00:00+05:30,1.15,-3.7499999999999867,-3.4090909090908967,STOP_LOSS
2023-02-28 09:25:00+05:30,Sell,CE,16950.0,471.2,17423.45,2023-03-02,CLOSED,2023-02-28 09:26:00+05:30,1423.5,-71422.5,-151.5757640067912,STOP_LOSS
2023-02-28 09:27:00+05:30,Buy,PE,15950.0,1.05,17399.25,2023-03-02,CLOSED,2023-02-28 09:28:00+05:30,1.0,3.7500000000000036,3.5714285714285747,TAKE_PROFIT
2023-02-28 09:28:00+05:30,Buy,PE,15900.0,1.0,17382.8,2023-03-02,CLOSED,2023-02-28 09:29:00+05:30,1.1,-7.500000000000007,-7.500000000000007,STOP_LOSS
2023-02-28 09:35:00+05:30,Buy,PE,15900.0,0.9,17414.05,2023-03-02,CLOSED,2023-02-28 09:36:00+05:30,0.95,-3.749999999999995,-4.166666666666661,STOP_LOSS
2023-02-28 09:42:00+05:30,Sell,CE,16000.0,1449.3,17436.05,2023-03-02,CLOSED,2023-02-28 09:43:00+05:30,544.95,67826.25,46.79931691161251,TAKE_PROFIT
2023-02-28 09:54:00+05:30,Buy,PE,15900.0,0.9,17425.75,2023-03-02,CLOSED,2023-02-28 09:56:00+05:30,0.95,-3.749999999999995,-4.166666666666661,STOP_LOSS
2023-02-28 10:35:00+05:30,Buy,PE,15900.0,0.85,17407.15,2023-03-02,CLOSED,2023-02-28 10:37:00+05:30,0.9,-3.7500000000000036,-4.411764705882357,STOP_LOSS
2023-02-28 11:21:00+05:30,Sell,CE,17000.0,378.9,17377.2,2023-03-02,CLOSED,2023-02-28 11:22:00+05:30,575.8,-14767.499999999998,-38.97466349960411,STOP_LOSS
2023-02-28 11:22:00+05:30,Sell,CE,16800.0,575.8,17375.15,2023-03-02,CLOSED,2023-02-28 11:23:00+05:30,381.1,14602.499999999995,25.360368183397004,TAKE_PROFIT
2023-02-28 11:30:00+05:30,Sell,CE,17000.0,373.15,17367.6,2023-03-02,CLOSED,2023-02-28 11:31:00+05:30,475.35,-7665.000000000004,-20.54133726383493,STOP_LOSS
2023-02-28 11:55:00+05:30,Buy,PE,15950.0,0.75,17353.4,2023-03-02,CLOSED,2023-02-28 11:57:00+05:30,0.7,3.7500000000000036,5.000000000000004,TAKE_PROFIT
2023-02-28 14:14:00+05:30,Buy,PE,15900.0,0.6,17258.6,2023-03-02,CLOSED,2023-02-28 14:15:00+05:30,0.8,-15.000000000000005,-25.00000000000001,STOP_LOSS
2023-02-28 14:19:00+05:30,Buy,PE,15900.0,0.55,17261.25,2023-03-02,CLOSED,2023-02-28 14:20:00+05:30,0.6,-3.749999999999995,-6.818181818181809,STOP_LOSS
2023-03-01 10:00:00+05:30,Sell,CE,16800.0,601.4,17396.35,2023-03-02,CLOSED,2023-03-01 10:01:00+05:30,705.0,-7770.000000000002,-12.9198536747589,STOP_LOSS
2023-03-01 10:03:00+05:30,Buy,PE,15900.0,0.6,17388.65,2023-03-02,CLOSED,2023-03-01 10:04:00+05:30,0.55,3.749999999999995,6.249999999999992,TAKE_PROFIT
2023-03-01 10:04:00+05:30,Buy,PE,15900.0,0.55,17389.4,2023-03-02,CLOSED,2023-03-01 10:06:00+05:30,0.5,3.7500000000000036,6.818181818181824,TAKE_PROFIT
2023-03-01 10:15:00+05:30,Buy,PE,15900.0,0.5,17417.5,2023-03-02,CLOSED,2023-03-01 10:18:00+05:30,0.55,-3.7500000000000036,-7.500000000000007,STOP_LOSS
2023-03-01 10:23:00+05:30,Buy,PE,15900.0,0.45,17405.7,2023-03-02,CLOSED,2023-03-01 10:24:00+05:30,0.5,-3.749999999999999,-8.33333333333333,STOP_LOSS
2023-03-01 10:35:00+05:30,Buy,PE,15800.0,0.35,17418.4,2023-03-02,CLOSED,2023-03-01 10:36:00+05:30,0.45,-7.500000000000003,-21.428571428571438,STOP_LOSS
2023-03-01 11:15:00+05:30,Buy,PE,16000.0,0.35,17425.65,2023-03-02,CLOSED,2023-03-01 11:16:00+05:30,0.4,-3.7500000000000036,-10.714285714285726,STOP_LOSS
2023-03-01 11:16:00+05:30,Buy,PE,15800.0,0.4,17415.95,2023-03-02,CLOSED,2023-03-01 11:17:00+05:30,0.35,3.7500000000000036,9.375000000000009,TAKE_PROFIT
2023-03-01 11:17:00+05:30,Buy,PE,16000.0,0.35,17411.95,2023-03-02,CLOSED,2023-03-01 11:18:00+05:30,0.4,-3.7500000000000036,-10.714285714285726,STOP_LOSS
2023-03-01 11:18:00+05:30,Buy,PE,15950.0,0.4,17419.05,2023-03-02,CLOSED,2023-03-01 11:21:00+05:30,0.3,7.500000000000003,18.750000000000007,TAKE_PROFIT
2023-03-01 11:40:00+05:30,Sell,CE,16800.0,626.6,17438.0,2023-03-02,CLOSED,2023-03-01 11:41:00+05:30,484.55,10653.75,17.002473667411426,TAKE_PROFIT
2023-03-01 11:44:00+05:30,Buy,PE,15800.0,0.4,17419.7,2023-03-02,CLOSED,2023-03-01 11:47:00+05:30,0.35,3.7500000000000036,9.375000000000009,TAKE_PROFIT
2023-03-01 15:00:00+05:30,Sell,CE,16800.0,649.05,17458.05,2023-03-02,CLOSED,2023-03-01 15:01:00+05:30,958.6,-23216.250000000004,-35.76958631846546,STOP_LOSS
2023-03-01 15:30:00+05:30,Buy,PE,16400.0,0.7,17455.1,2023-03-02,CLOSED,2023-03-02 09:20:00+05:30,0.25,33.75,48.214285714285715,TAKE_PROFIT
2023-03-02 09:20:00+05:30,Sell,CE,16700.0,730.55,17441.3,2023-03-02,CLOSED,2023-03-02 09:21:00+05:30,516.25,16072.499999999996,22.00054753268085,TAKE_PROFIT
2023-03-02 09:34:00+05:30,Buy,PE,15800.0,0.25,17377.1,2023-03-02,CLOSED,2023-03-02 09:36:00+05:30,0.3,-3.749999999999999,-14.999999999999996,STOP_LOSS
2023-03-02 09:35:00+05:30,Buy,PE,15800.0,0.25,17366.15,2023-03-02,CLOSED,2023-03-02 09:36:00+05:30,0.3,-3.749999999999999,-14.999999999999996,STOP_LOSS
2023-03-02 09:39:00+05:30,Buy,PE,15900.0,0.25,17372.7,2023-03-02,CLOSED,2023-03-02 09:41:00+05:30,0.2,3.749999999999999,14.999999999999996,TAKE_PROFIT
2023-03-02 09:43:00+05:30,Buy,PE,15900.0,0.25,17376.95,2023-03-02,CLOSED,2023-03-02 09:44:00+05:30,0.3,-3.749999999999999,-14.999999999999996,STOP_LOSS
2023-03-02 09:44:00+05:30,Buy,PE,15800.0,0.3,17371.9,2023-03-02,CLOSED,2023-03-02 09:47:00+05:30,0.25,3.749999999999999,12.499999999999998,TAKE_PROFIT
2023-03-02 09:56:00+05:30,Buy,PE,15800.0,0.25,17359.15,2023-03-02,CLOSED,2023-03-02 09:59:00+05:30,0.2,3.749999999999999,14.999999999999996,TAKE_PROFIT
2023-03-02 10:03:00+05:30,Buy,PE,15900.0,0.25,17351.45,2023-03-02,CLOSED,2023-03-02 10:04:00+05:30,0.2,3.749999999999999,14.999999999999996,TAKE_PROFIT
2023-03-02 10:04:00+05:30,Buy,PE,15800.0,0.2,17348.0,2023-03-02,CLOSED,2023-03-02 10:06:00+05:30,0.25,-3.749999999999999,-18.749999999999993,STOP_LOSS
2023-03-02 10:25:00+05:30,Buy,PE,15800.0,0.15,17352.05,2023-03-02,CLOSED,2023-03-02 10:29:00+05:30,0.2,-3.7500000000000013,-25.00000000000001,STOP_LOSS
2023-03-02 10:55:00+05:30,Sell,CE,17000.0,364.85,17367.3,2023-03-02,CLOSED,2023-03-02 10:56:00+05:30,665.35,-22537.5,-61.771961079895846,STOP_LOSS
2023-03-02 10:56:00+05:30,Sell,CE,16700.0,665.35,17365.35,2023-03-02,CLOSED,2023-03-02 10:57:00+05:30,365.0,22526.25,33.85624107612534,TAKE_PROFIT
2023-03-02 10:58:00+05:30,Sell,CE,17000.0,366.0,17365.15,2023-03-02,CLOSED,2023-03-02 10:59:00+05:30,568.85,-15213.750000000002,-41.567622950819676,STOP_LOSS
2023-03-02 11:19:00+05:30,Sell,CE,17000.0,370.0,17376.1,2023-03-02,CLOSED,2023-03-02 11:21:00+05:30,470.0,-7500.0,-20.27027027027027,STOP_LOSS
2023-03-02 13:49:00+05:30,Buy,PE,16000.0,0.05,17316.05,2023-03-02,CLOSED,2023-03-02 13:51:00+05:30,0.1,-3.75,-75.0,STOP_LOSS
2023-03-02 14:04:00+05:30,Sell,CE,16800.0,510.85,17320.9,2023-03-02,CLOSED,2023-03-02 14:05:00+05:30,415.3,7166.250000000001,14.028090437506119,TAKE_PROFIT
2023-03-02 14:08:00+05:30,Buy,PE,16000.0,0.1,17310.1,2023-03-02,CLOSED,2023-03-02 14:10:00+05:30,0.05,3.75,37.5,TAKE_PROFIT
2023-03-02 14:50:00+05:30,Sell,CE,16000.0,1333.0,17325.7,2023-03-02,CLOSED,2023-03-02 14:51:00+05:30,371.8,72090.0,54.08102025506376,TAKE_PROFIT
2023-03-02 14:53:00+05:30,Sell,CE,16800.0,532.15,17331.1,2023-03-02,CLOSED,2023-03-02 14:54:00+05:30,431.8,7526.249999999997,14.14309875035234,TAKE_PROFIT
2023-03-02 14:54:00+05:30,Sell,CE,16900.0,431.8,17328.0,2023-03-02,CLOSED,2023-03-02 14:55:00+05:30,327.45,7826.250000000002,18.124710514126914,TAKE_PROFIT
2023-03-02 15:10:00+05:30,Sell,CE,16900.0,424.25,17331.2,2023-03-02,CLOSED,2023-03-02 15:11:00+05:30,474.6,-3776.250000000002,-8.901001767825578,STOP_LOSS
2023-03-02 15:11:00+05:30,Sell,CE,16850.0,474.6,17327.5,2023-03-02,CLOSED,2023-03-02 15:12:00+05:30,824.3,-26227.499999999996,-55.2623261694058,STOP_LOSS
2023-03-02 15:19:00+05:30,Sell,CE,16800.0,522.45,17329.4,2023-03-02,CLOSED,2023-03-02 15:20:00+05:30,822.95,-22537.5,-43.13809933964972,STOP_LOSS
2023-03-02 15:20:00+05:30,Sell,CE,16500.0,822.95,17323.25,2023-03-02,CLOSED,2023-03-02 15:21:00+05:30,822.0,71.25000000000341,0.08657877149280443,FORCE_EXIT
2023-03-03 09:20:00+05:30,Buy,PE,15800.0,1.25,17443.4,2023-03-09,CLOSED,2023-03-03 09:21:00+05:30,1.2,3.7500000000000036,3.0000000000000027,TAKE_PROFIT
2023-03-03 09:31:00+05:30,Sell,CE,16000.0,1499.0,17480.4,2023-03-09,CLOSED,2023-03-03 09:32:00+05:30,652.15,63513.75,42.37074716477652,TAKE_PROFIT
2023-03-03 09:35:00+05:30,Sell,CE,16800.0,682.5,17484.3,2023-03-09,CLOSED,2023-03-03 09:36:00+05:30,592.4,6757.500000000002,9.901098901098903,TAKE_PROFIT
2023-03-03 09:36:00+05:30,Sell,CE,16900.0,592.4,17484.3,2023-03-09,CLOSED,2023-03-03 09:37:00+05:30,986.35,-29546.250000000004,-49.87550641458475,STOP_LOSS
2023-03-03 09:37:00+05:30,Sell,CE,16500.0,986.35,17480.55,2023-03-09,CLOSED,2023-03-03 09:39:00+05:30,592.3,29553.750000000004,29.962741420388305,TAKE_PROFIT
2023-03-03 09:38:00+05:30,Sell,CE,16500.0,992.8,17473.55,2023-03-09,CLOSED,2023-03-03 09:39:00+05:30,592.3,30037.5,30.255338436744562,TAKE_PROFIT
2023-03-03 09:44:00+05:30,Sell,CE,16800.0,684.0,17472.8,2023-03-09,CLOSED,2023-03-03 09:45:00+05:30,633.1,3817.499999999998,5.58114035087719,TAKE_PROFIT
2023-03-03 09:45:00+05:30,Sell,CE,16850.0,633.1,17469.85,2023-03-09,CLOSED,2023-03-03 09:46:00+05:30,486.25,11013.750000000002,17.396540830832414,TAKE_PROFIT
2023-03-03 09:46:00+05:30,Sell,CE,17000.0,486.25,17472.55,2023-03-09,CLOSED,2023-03-03 09:47:00+05:30,983.6,-37301.25,-76.7120822622108,STOP_LOSS
2023-03-03 09:53:00+05:30,Sell,CE,16800.0,693.0,17478.3,2023-03-09,CLOSED,2023-03-03 09:54:00+05:30,999.0,-22950.0,-33.116883116883116,STOP_LOSS
2023-03-03 10:01:00+05:30,Sell,CE,16800.0,701.7,17491.35,2023-03-09,CLOSED,2023-03-03 10:02:00+05:30,500.0,15127.500000000004,21.558358272766142,TAKE_PROFIT
2023-03-03 10:02:00+05:30,Sell,CE,17000.0,500.0,17491.05,2023-03-09,CLOSED,2023-03-03 10:03:00+05:30,700.7,-15052.500000000004,-30.105000000000008,STOP_LOSS
2023-03-03 10:06:00+05:30,Sell,CE,16800.0,700.25,17488.45,2023-03-09,CLOSED,2023-03-03 10:07:00+05:30,505.55,14602.5,20.85326669046769,TAKE_PROFIT
2023-03-03 10:23:00+05:30,Sell,CE,17000.0,535.1,17525.35,2023-03-09,CLOSED,2023-03-03 10:25:00+05:30,689.6,-11587.5,-21.654830872734067,STOP_LOSS
2023-03-03 10:24:00+05:30,Sell,CE,17000.0,538.5,17523.3,2023-03-09,CLOSED,2023-03-03 10:25:00+05:30,689.6,-11332.500000000002,-21.04456824512535,STOP_LOSS
2023-03-03 10:25:00+05:30,Sell,CE,16850.0,689.6,17524.55,2023-03-09,CLOSED,2023-03-03 10:26:00+05:30,634.0,4170.000000000002,6.046983758700699,TAKE_PROFIT
2023-03-03 10:35:00+05:30,Sell,CE,16500.0,1031.95,17524.5,2023-03-09,CLOSED,2023-03-03 10:36:00+05:30,636.65,29647.500000000004,28.729589611899804,TAKE_PROFIT
2023-03-03 10:53:00+05:30,Sell,CE,17000.0,563.7,17554.2,2023-03-09,CLOSED,2023-03-03 10:54:00+05:30,852.75,-21678.749999999996,-38.457956359765824,STOP_LOSS
2023-03-03 11:01:00+05:30,Sell,CE,16500.0,1055.05,17548.2,2023-03-09,CLOSED,2023-03-03 11:04:00+05:30,557.2,37338.74999999999,35.39050281977157,TAKE_PROFIT
2023-03-03 11:05:00+05:30,Sell,CE,16000.0,1542.55,17545.4,2023-03-09,CLOSED,2023-03-03 11:07:00+05:30,755.0,59066.25,38.2913033613173,TAKE_PROFIT
2023-03-03 11:13:00+05:30,Sell,CE,16800.0,752.35,17554.95,2023-03-09,CLOSED,2023-03-03 11:14:00+05:30,654.75,7320.000000000002,9.72951418887486,TAKE_PROFIT
2023-03-03 11:14:00+05:30,Sell,CE,16900.0,654.75,17553.2,2023-03-09,CLOSED,2023-03-03 11:15:00+05:30,701.1,-3476.250000000002,-5.309278350515466,STOP_LOSS
2023-03-03 11:17:00+05:30,Sell,CE,17000.0,551.5,17542.05,2023-03-09,CLOSED,2023-03-03 11:19:00+05:30,658.95,-8058.750000000004,-14.612420670897558,STOP_LOSS
2023-03-03 11:30:00+05:30,Buy,PE,15800.0,1.05,17554.0,2023-03-09,CLOSED,2023-03-03 11:35:00+05:30,1.1,-3.7500000000000036,-3.5714285714285747,STOP_LOSS
2023-03-03 11:55:00+05:30,Sell,CE,17000.0,577.0,17572.35,2023-03-09,CLOSED,2023-03-03 12:00:00+05:30,874.6,-22320.0,-38.682842287694974,STOP_LOSS
2023-03-03 12:15:00+05:30,Sell,CE,17000.0,577.7,17576.5,2023-03-09,CLOSED,2023-03-03 12:16:00+05:30,385.0,14452.500000000004,25.017310022503032,TAKE_PROFIT
2023-03-03 13:09:00+05:30,Sell,CE,16800.0,766.3,17560.6,2023-03-09,CLOSED,2023-03-03 13:11:00+05:30,567.6,14902.499999999995,19.44734438209578,TAKE_PROFIT
2023-03-03 14:29:00+05:30,Sell,CE,17000.0,635.5,17616.45,2023-03-09,CLOSED,2023-03-03 14:31:00+05:30,734.8,-7447.499999999996,-11.719118804091261,STOP_LOSS
2023-03-03 14:47:00+05:30,Sell,CE,16500.0,1121.05,17624.65,2023-03-09,CLOSED,2023-03-03 14:48:00+05:30,627.75,36997.5,33.00254225948888,TAKE_PROFIT
2023-03-03 14:48:00+05:30,Sell,CE,17000.0,627.75,17626.2,2023-03-09,CLOSED,2023-03-03 14:49:00+05:30,1125.5,-37331.25,-59.468339307048986,STOP_LOSS
2023-03-03 14:53:00+05:30,Buy,PE,15800.0,0.95,17618.95,2023-03-09,CLOSED,2023-03-03 15:00:00+05:30,1.0,-3.7500000000000036,-3.9473684210526354,STOP_LOSS
2023-03-03 14:54:00+05:30,Buy,PE,15800.0,0.95,17619.95,2023-03-09,CLOSED,2023-03-03 15:00:00+05:30,1.0,-3.7500000000000036,-3.9473684210526354,STOP_LOSS
2023-03-03 15:00:00+05:30,Buy,PE,15800.0,1.0,17638.65,2023-03-09,CLOSED,2023-03-03 15:03:00+05:30,0.95,3.7500000000000036,3.7500000000000036,TAKE_PROFIT
2023-03-06 09:20:00+05:30,Buy,PE,15800.0,0.85,17706.7,2023-03-09,CLOSED,2023-03-06 09:21:00+05:30,0.8,3.749999999999995,4.411764705882347,TAKE_PROFIT
2023-03-06 09:26:00+05:30,Sell,CE,17000.0,746.0,17752.25,2023-03-09,CLOSED,2023-03-06 09:27:00+05:30,950.0,-15300.0,-20.509383378016086,STOP_LOSS
2023-03-06 09:27:00+05:30,Sell,CE,16800.0,950.0,17747.9,2023-03-09,CLOSED,2023-03-06 09:28:00+05:30,1259.0,-23175.0,-24.394736842105264,STOP_LOSS
2023-03-06 09:28:00+05:30,Sell,CE,16500.0,1259.0,17744.95,2023-03-09,CLOSED,2023-03-06 09:29:00+05:30,757.4,37620.0,29.88085782366958,TAKE_PROFIT
2023-03-06 09:35:00+05:30,Sell,CE,17000.0,758.55,17759.35,2023-03-09,CLOSED,2023-03-06 09:37:00+05:30,853.0,-7083.750000000004,-9.338540636741156,STOP_LOSS
2023-03-06 09:36:00+05:30,Sell,CE,17000.0,750.45,17758.55,2023-03-09,CLOSED,2023-03-06 09:37:00+05:30,853.0,-7691.249999999996,-10.248850689586243,STOP_LOSS
2023-03-06 09:37:00+05:30,Sell,CE,16900.0,853.0,17756.9,2023-03-09,CLOSED,2023-03-06 09:38:00+05:30,760.0,6975.0,8.177022274325909,TAKE_PROFIT
2023-03-06 09:58:00+05:30,Sell,CE,17000.0,777.8,17775.95,2023-03-09,CLOSED,2023-03-06 10:00:00+05:30,970.7,-14467.500000000007,-18.60053998457188,STOP_LOSS
2023-03-06 09:59:00+05:30,Sell,CE,17000.0,773.0,17771.5,2023-03-09,CLOSED,2023-03-06 10:00:00+05:30,970.7,-14827.500000000004,-19.181759379042695,STOP_LOSS
2023-03-06 10:03:00+05:30,Sell,CE,16900.0,866.45,17775.75,2023-03-09,CLOSED,2023-03-06 10:04:00+05:30,471.0,29658.750000000004,34.23019216342547,TAKE_PROFIT
2023-03-06 10:05:00+05:30,Sell,CE,16900.0,869.6,17769.65,2023-03-09,CLOSED,2023-03-06 10:06:00+05:30,773.0,7245.000000000002,8.33141674333027,TAKE_PROFIT
2023-03-06 10:30:00+05:30,Sell,CE,17000.0,785.35,17788.25,2023-03-09,CLOSED,2023-03-06 10:31:00+05:30,1238.15,-33960.00000000001,-43.24186668364424,STOP_LOSS
2023-03-06 10:31:00+05:30,Sell,CE,16550.0,1238.15,17792.85,2023-03-09,CLOSED,2023-03-06 10:32:00+05:30,1283.0,-3363.749999999993,-2.7167548358437936,STOP_LOSS
2023-03-06 10:32:00+05:30,Sell,CE,16500.0,1283.0,17791.4,2023-03-09,CLOSED,2023-03-06 10:33:00+05:30,588.05,52121.25,40.62451286048324,TAKE_PROFIT
2023-03-06 10:56:00+05:30,Sell,CE,17000.0,794.0,17792.4,2023-03-09,CLOSED,2023-03-06 10:57:00+05:30,595.45,14891.249999999996,18.754722921914354,TAKE_PROFIT
2023-03-06 11:40:00+05:30,Buy,PE,16000.0,0.9,17770.75,2023-03-09,CLOSED,2023-03-06 11:41:00+05:30,0.75,11.250000000000002,12.500000000000002,TAKE_PROFIT
2023-03-06 11:50:00+05:30,Sell,CE,17000.0,769.3,17771.3,2023-03-09,CLOSED,2023-03-06 11:51:00+05:30,476.25,21978.749999999996,28.56980371766541,TAKE_PROFIT
2023-03-06 11:54:00+05:30,Buy,PE,15800.0,0.8,17764.55,2023-03-09,CLOSED,2023-03-06 11:55:00+05:30,0.75,3.7500000000000036,4.687500000000004,TAKE_PROFIT
2023-03-06 12:00:00+05:30,Buy,PE,15800.0,0.8,17772.75,2023-03-09,CLOSED,2023-03-06 12:01:00+05:30,0.9,-7.499999999999998,-9.374999999999996,STOP_LOSS
2023-03-06 12:01:00+05:30,Buy,PE,15950.0,0.9,17769.7,2023-03-09,CLOSED,2023-03-06 12:02:00+05:30,0.85,3.7500000000000036,4.1666666666666705,TAKE_PROFIT
2023-03-06 12:02:00+05:30,Buy,PE,16000.0,0.85,17774.15,2023-03-09,CLOSED,2023-03-06 12:03:00+05:30,0.8,3.749999999999995,4.411764705882347,TAKE_PROFIT
2023-03-06 12:26:00+05:30,Buy,PE,15800.0,0.8,17769.2,2023-03-09,CLOSED,2023-03-06 12:27:00+05:30,0.75,3.7500000000000036,4.687500000000004,TAKE_PROFIT
2023-03-06 12:27:00+05:30,Buy,PE,15800.0,0.75,17774.65,2023-03-09,CLOSED,2023-03-06 12:28:00+05:30,0.85,-7.499999999999998,-9.999999999999998,STOP_LOSS
2023-03-06 13:14:00+05:30,Sell,CE,17000.0,770.0,17773.6,2023-03-09,CLOSED,2023-03-06 13:15:00+05:30,1174.8,-30359.999999999996,-39.42857142857142,STOP_LOSS
2023-03-06 13:30:00+05:30,Sell,CE,17000.0,748.95,17763.05,2023-03-09,CLOSED,2023-03-06 13:33:00+05:30,642.15,8010.0000000000055,10.694972962147013,TAKE_PROFIT
2023-03-06 13:31:00+05:30,Sell,CE,17000.0,752.0,17761.3,2023-03-09,CLOSED,2023-03-06 13:33:00+05:30,642.15,8238.750000000002,10.955784574468087,TAKE_PROFIT
2023-03-06 13:32:00+05:30,Sell,CE,17000.0,748.0,17756.0,2023-03-09,CLOSED,2023-03-06 13:33:00+05:30,642.15,7938.750000000002,10.613302139037435,TAKE_PROFIT
2023-03-06 13:33:00+05:30,Sell,CE,17100.0,642.15,17757.05,2023-03-09,CLOSED,2023-03-06 13:34:00+05:30,732.8,-6798.749999999998,-10.587479560850266,STOP_LOSS
2023-03-06 13:34:00+05:30,Sell,CE,17000.0,732.8,17754.25,2023-03-09,CLOSED,2023-03-06 13:35:00+05:30,828.25,-7158.750000000004,-9.769036572052407,STOP_LOSS
2023-03-06 14:15:00+05:30,Sell,CE,17000.0,728.4,17735.65,2023-03-09,CLOSED,2023-03-06 14:16:00+05:30,926.85,-14883.750000000004,-20.433484349258656,STOP_LOSS
2023-03-06 14:16:00+05:30,Sell,CE,16800.0,926.85,17735.15,2023-03-09,CLOSED,2023-03-06 14:17:00+05:30,722.95,15292.499999999998,16.499433565301825,TAKE_PROFIT
2023-03-06 14:17:00+05:30,Sell,CE,17000.0,722.95,17736.95,2023-03-09,CLOSED,2023-03-06 14:19:00+05:30,581.55,10605.000000000007,14.66906425063975,TAKE_PROFIT
2023-03-06 14:25:00+05:30,Buy,PE,15900.0,0.7,17734.45,2023-03-09,CLOSED,2023-03-06 14:26:00+05:30,0.65,3.749999999999995,5.3571428571428505,TAKE_PROFIT
2023-03-06 14:27:00+05:30,Sell,CE,17250.0,496.2,17743.4,2023-03-09,CLOSED,2023-03-06 14:28:00+05:30,643.35,-11036.250000000002,-22.241535671100365,STOP_LOSS
2023-03-06 14:40:00+05:30,Sell,CE,17150.0,579.65,17729.45,2023-03-09,CLOSED,2023-03-06 14:41:00+05:30,728.95,-11197.500000000005,-19.317691710514975,STOP_LOSS
2023-03-06 14:41:00+05:30,Sell,CE,17000.0,728.95,17733.15,2023-03-09,CLOSED,2023-03-06 14:42:00+05:30,630.7,7368.75,10.108718019068522,TAKE_PROFIT
2023-03-06 15:20:00+05:30,Buy,PE,15800.0,0.5,17705.85,2023-03-09,CLOSED,2023-03-06 15:21:00+05:30,0.5,0.0,0.0,FORCE_EXIT
2023-03-08 09:25:00+05:30,Buy,PE,15800.0,0.75,17620.1,2023-03-09,CLOSED,2023-03-08 09:26:00+05:30,0.8,-3.7500000000000036,-5.000000000000004,STOP_LOSS
2023-03-08 09:31:00+05:30,Buy,PE,15800.0,0.75,17625.4,2023-03-09,CLOSED,2023-03-08 09:32:00+05:30,0.7,3.7500000000000036,5.000000000000004,TAKE_PROFIT
2023-03-08 09:34:00+05:30,Buy,PE,15800.0,0.75,17633.35,2023-03-09,CLOSED,2023-03-08 09:35:00+05:30,0.7,3.7500000000000036,5.000000000000004,TAKE_PROFIT
2023-03-08 09:40:00+05:30,Buy,PE,15800.0,0.7,17676.1,2023-03-09,CLOSED,2023-03-08 09:41:00+05:30,0.75,-3.7500000000000036,-5.357142857142863,STOP_LOSS
2023-03-08 09:42:00+05:30,Sell,CE,16350.0,1337.75,17683.75,2023-03-09,CLOSED,2023-03-08 09:43:00+05:30,670.15,50070.0,37.428518034012335,TAKE_PROFIT
2023-03-08 14:35:00+05:30,Sell,CE,17000.0,708.1,17714.25,2023-03-09,CLOSED,2023-03-08 14:38:00+05:30,650.0,4357.500000000002,6.1537918373111165,TAKE_PROFIT
2023-03-08 15:05:00+05:30,Buy,PE,15800.0,0.45,17732.95,2023-03-09,CLOSED,2023-03-08 15:12:00+05:30,0.5,-3.749999999999999,-8.33333333333333,STOP_LOSS
2023-03-08 15:29:00+05:30,Sell,CE,17000.0,752.6,17765.15,2023-03-09,CLOSED,2023-03-08 15:30:00+05:30,160.6,44400.0,58.99548232792984,TAKE_PROFIT
2023-03-08 15:30:00+05:30,Sell,CE,17600.0,160.6,17763.2,2023-03-09,CLOSED,2023-03-09 09:20:00+05:30,1967.65,-135528.75,-843.890099626401,STOP_LOSS
2023-03-09 09:22:00+05:30,Sell,CE,16700.0,1031.35,17756.45,2023-03-09,CLOSED,2023-03-09 09:25:00+05:30,725.9,22908.749999999996,22.21239152567024,TAKE_PROFIT
2023-03-09 09:23:00+05:30,Sell,CE,16700.0,1035.0,17760.45,2023-03-09,CLOSED,2023-03-09 09:25:00+05:30,725.9,23182.5,22.39855072463768,TAKE_PROFIT
2023-03-09 09:24:00+05:30,Sell,CE,16700.0,1027.7,17767.85,2023-03-09,CLOSED,2023-03-09 09:25:00+05:30,725.9,22635.000000000004,22.024909993188675,TAKE_PROFIT
2023-03-09 10:38:00+05:30,Sell,CE,16800.0,892.0,17696.0,2023-03-09,CLOSED,2023-03-09 10:39:00+05:30,785.0,8025.0,8.996636771300448,TAKE_PROFIT
2023-03-09 10:39:00+05:30,Sell,CE,16900.0,785.0,17698.25,2023-03-09,CLOSED,2023-03-09 10:41:00+05:30,690.95,7053.749999999996,8.985668789808912,TAKE_PROFIT
2023-03-09 10:45:00+05:30,Sell,CE,17000.0,686.15,17686.55,2023-03-09,CLOSED,2023-03-09 10:47:00+05:30,534.25,11392.499999999998,16.603512351526632,TAKE_PROFIT
